EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	
Disaster	Natural	Meteorological - Hydrological	Flood	Cambridge/Waterloo Region ON	17/05/1974 12:00:00 AM	Grand River, Cambridge ON, May 17-21, 1974. Many roads and businesses were closed in Cambridge; some small dams (one on the Grand River and two on the Maitland River) were damaged and utility services were disrupted in some areas.	0	0	0			21/05/1974 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Windsor ON	03/04/1974 12:00:00 AM	Windsor ON, April 3, 1974. 9 dead, 30 injured.	9	30	0			03/04/1974 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Barrie ON	18/03/1973 12:00:00 AM	Barrie ON, March 18, 1973. A bus-truck collision on Hwy 400 caused 12 deaths and 43 blizzard-related injuries.	12	43	0			18/03/1973 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Lake Huron ON	01/03/1973 12:00:00 AM	Lake Huron ON, March 1973. The southern coast of Lake Huron from Sarnia to Bayfield was hit by major storms in the months of March and April; heavy damage was reported.	0	0	0			30/04/1973 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Ontario	01/01/1973 12:00:00 AM	Ontario, 1973. Heat and drought stress resulted in low crop yields; record warm summer and local drought hurt potato and apple production.	0	0	0			01/01/1973 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Sudbury, Lively, Coppercliff and Field ON	20/08/1970 12:00:00 AM	Sudbury, Lively, Coppercliff and Field ON, August 20, 1970.  An F3 tornado (wind speeds of 252-330 km/h) caused the loss of six lives, 200 injuries, and extensive damage to property.	6	200	0	75000.0000	474384.2	20/08/1970 12:00:00 AM	75000.0000							0	0.0	
Incident	Technology	Transportation accident	Air	Toronto ON	05/07/1970 12:00:00 AM	Pearson International Airport (then called Malton Airport), Toronto ON, July 5, 1970. 109 dead (all aboard): a DC-8 lost one starboard engine during a landing attempt: on the second attempt, the second starboard engine fell off and the plane crashed.	109	0	0			05/07/1970 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Central Ontario	27/06/1970 12:00:00 AM	Central Ontario, June 27-28, 1970. Areas along the Spanish, Wanapetei, Blind, Little White, Goulais and Mississagi Rivers, as well as the city of Sault Ste. Marie experienced flooding; several businesses and roads were closed due to the flooding.  Most of the damages were reported in Sault Ste. Marie and on the Spanish, Wanapetei and Blind Rivers.	0	0	0			28/06/1970 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Fire	Residential	Dunnville ON	01/01/1969 12:00:00 AM	Dunnville ON, 1969. Victoria Hotel Fire; 13 dead.	13	0	0			01/01/1969 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Lambeth ON	19/08/1968 12:00:00 AM	Lambeth ON, August 19, 1968. A severe hailstorm caused extensive crop and property damage and left ice up to 17.5 cm deep on streets.	0	0	0			19/08/1968 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southwestern and Southern Ontario	02/02/1968 12:00:00 AM	Southwestern and Southern Ontario, February 2, 1968. Areas around Kettle Creek, the Thames and Ausable Rivers, the St. Clair and Niagara regions and the cities of Bayfield and Toronto experienced some flooding in February 1968.	0	0	0			02/02/1968 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Southern Ontario	13/01/1968 12:00:00 AM	Southern Ontario, January 13, 1968. Experienced 3 days of freezing rain and wet snow in Jan. 1968; the storm caused widespread power failures, school closures, cancellation of food deliveries, disruption of mail and fire services, the collapse of several buildings and antennae, isolation of hospitals, and highway blockings.	0	0	0			13/01/1968 12:00:00 AM								1027473	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Huron and Perth counties ON	17/04/1967 12:00:00 AM	Huron/Perth counties ON, April 17, 1967.	0	0	0			17/04/1967 12:00:00 AM								0	0.0	
Incident	Technology	Infrastructure failure	Transportation	Ottawa ON	01/01/1966 12:00:00 AM	Ottawa ON, August 1966. One hour before quitting time, the Heron road bridge that was under construction collapsed.  It was the worst construction accident up to that time in Ottawa's history resulting in 9 deaths and 57 people injured.  Police, construction workers, and ordinary citizens helped in the rescue of the survivors.  After this incident, the Ontario Safety Code was amended.	9	57	0			01/01/1966 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Marine	Lake Huron ON	01/01/1966 12:00:00 AM	Lake Huron ON, 1966. Sinking of the ore carrier \"D.J. Morrell\": 28 dead.	28	0	0			01/01/1966 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Ontario, Quebec and New Brunswick	01/01/1965 12:00:00 AM	Ontario, Quebec and New Brunswick, 1965.	0	0	0			01/01/1965 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Ontario and Quebec	01/01/1964 12:00:00 AM	Ontario and Quebec, 1964.	0	0	0			01/01/1964 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Ontario	01/01/1963 12:00:00 AM	Ontario, 1963. Severe heat and drought stress resulted in low crop yields in Ontario, drastically cutting soybean and corn production.	0	0	0			01/01/1963 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Timmins ON	31/08/1961 12:00:00 AM	Timmins ON, August 31, 1961. A severe thunderstorm moved across the Timmins area; hail was reported; storm runoff from the Town Creek basin and runoff from streets and storm sewers of Timmins caused Town Creek to reach flood stage; Timmins was flooded resulting in road washouts, smashed houses and undercut foundations; a mother and four children drowned in a house along the bank of the creek.	5	0	0			31/08/1961 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern and Central Ontario	09/05/1960 12:00:00 AM	Southern and Central Ontario, May 9-14, 1960. Substantial flooding caused the closing of numerous roads in central Ontario.	0	0	0			14/05/1960 12:00:00 AM								0	0.0	
Incident	Technology	Explosion	Non-Residential	Windsor ON	01/01/1960 12:00:00 AM	Windsor ON, 1960. Gas explosion in store; 11 dead.	11	0	0			01/01/1960 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Residential	Lanark ON	01/01/1959 12:00:00 AM	Lanark ON, 1959. A fire that broke out in the town of Lanark left 122 people homeless. The Canadian Red Cross was called in to assist them.	0	0	122			01/01/1959 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Ontario	30/08/1956 12:00:00 AM	Southern Ontario, August 30-31, 1956. Due to flooding, several roads were closed and damage occurred along the Thames and Grand Rivers as well in the Toronto area.	0	0	0			31/08/1956 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Quebec and Ontario	01/07/1955 12:00:00 AM	Ontario and Québec, July-August 1955. More than 100 forest fires burned longer than four weeks; on August 4 there were 150 fires.	0	0	0	24402775.0000	222221014.9	31/08/1955 12:00:00 AM			23207778.0000	1194997.0000				0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Toronto ON	14/10/1954 12:00:00 AM	Toronto Ontario, October 14-15, 1954.  Hurricane Hazel; 81 dead; 7472 people (based on 1,868 families of 4) left homeless; winds reached 124 km/h; as much as 111 mm of rain fell in 12 hours in some areas; over 210 mm of rain fell over two days, causing severe flooding in the flood-plain regions (low lying areas) of the Don and Humber Rivers and the Etobicoke and Mimico Creeks; the area hit hardest by the storm (in terms of rainfall) was Brampton and the worst flooding occurred along the Humber River; it was the most severe flooding in the Toronto area in 200 years. 20 bridges were destroyed or damaged beyond repair; the Humber River in Weston rose 6 metres, sweeping away a full block of homes on Raymore Drive, and killing 32 residents; a trailer park in Woodbridge was flooded and destroyed, killing 20 people. Flooding was widespread, from Lake Simcoe to Toronto and from the Niagara region to Lake St. Clair.	81	0	7472			15/10/1954 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Ontario	15/02/1954 12:00:00 AM	Southern Ontario, February 15-18, 1954. Communities on the shores of Lakes Ontario, Erie and Huron, including Toronto, experienced flooding; the Thames and Grand Rivers also experienced flooding which disrupted utilities and forced roads and businesses to close.	0	0	0			18/02/1954 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Heat Event	Toronto ON	24/08/1953 12:00:00 AM	Toronto ON, August 24 - September 5, 1953; 1 person died of heat-related fever; 186 cases of heat prostration and injury were reported at the Canadian National Exhibition.  Water consumption levels reached record levels of 182 million gallons for Toronto area on September 2.	1	186	0			05/09/1953 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Sarnia ON	21/05/1953 12:00:00 AM	Sarnia ON, May 21, 1953. 7 dead, 40 injured and 500 left homeless.	7	40	500			21/05/1953 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storm - Unspecified / Other	Lake Superior ON	01/01/1953 12:00:00 AM	Lake Superior ON, 1953. Freighter sinks in high winds in Lake Superior: 17 dead.	17	0	0			01/01/1953 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/01/1953 12:00:00 AM	Across Canada, 1953. 481 dead; polio affected more than 8000 Canadians.	481	8000	0			31/12/1953 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Rail	Coniston ON	09/02/1951 12:00:00 AM	Coniston ON, February 9, 1951. 9 dead, 31 injured: a bus collided with a CPR passenger train at the Coniston railway crossing near Sudbury.	9	31	0			09/02/1951 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Ontario	04/04/1950 12:00:00 AM	Southern Ontario, April 4-8, 1950. Widespread flooding across southern Ontario resulted in the closing of several roads.	0	0	0			08/04/1950 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Ontario	24/03/1950 12:00:00 AM	Southern Ontario, March 24-29, 1950. Widespread flooding affected southern Ontario including Toronto; many roads were flooded, and businesses were closed along the Grand River.	0	0	0			29/03/1950 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Vehicle	Toronto ON	17/09/1949 12:00:00 AM	Toronto ON, September 17, 1949. 118 dead; a blaze, believed to have been started in a closet,  broke out on the Canada Steamship Lines ship "Noronic"; the ship was docked in Toronto Harbour at the time of the fire.	118	0	0			17/09/1949 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Mississagi ON	01/05/1948 12:00:00 AM	Mississagi/Chapleau (a First Nation reserve) ON, May to late October 1948. 261,017 ha destroyed.	0	0	0			31/10/1948 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Ontario	16/03/1948 12:00:00 AM	Southern Ontario, March 16-22, 1948. Communities in the Lake St. Clair region, southwestern Ontario (on Maitland, Grand and Thames Rivers), southcentral Ontario (Toronto area) and in southwestern Ontario (the Rideau River) suffered from flood damages; transportation systems were closed due to flooding, and businesses were closed; dams were damaged on the Maitland and Thames Rivers and in Toronto.	0	0	0			16/03/1948 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern ON	05/04/1947 12:00:00 AM	Southern ON, April 5-12, 1947. Widespread flooding occurred on several river systems (including the Thames, Grand, Rideau, Credit and Saugeen Rivers) as well as in the Lake St. Clair and Lake Nipissing regions. Several roads and railways were forced to close due to flooding; utilities and businesses were also disrupted.	0	0	0			12/04/1947 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Windsor to Tecumseh ON	17/06/1946 12:00:00 AM	Windsor to Tecumseh ON, June 17, 1946; 17 dead, hundreds injured; 400 homes damaged; 150 barns and farm buildings destroyed.	17	100	0			17/06/1946 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Toronto ON	11/12/1944 12:00:00 AM	Toronto ON, December 11, 1944. A blizzard produced 57 cm of snow over two days; accompanying strong winds caused huge drifts which paralysed the city for days.  There were no home deliveries of milk, ice or fuel.  Of major concern, factories producing war ammunitions had to close temporarily.  In all, 21 people died, 13 from overexertion.	21	0	0			12/12/1944 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Rail	Aldershot ON	10/09/1943 12:00:00 AM	Aldershot ON, September 10, 1943. 12 killed, two injured: a CPR passenger train at Aldershot crossing near Hamilton collided with a Canada Coach Lines bus, splitting the bus in two.	12	2	0			10/09/1943 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Rail	Almonte ON	27/12/1942 12:00:00 AM	Almonte ON, December 27, 1942. During a sleet storm on Sunday, December 27, a troop train pulled by a massive 2800-class locomotive smashed into the rear of a packed passenger train standing in darkness at the Canadian Pacific Railway station, killing 36 and injuring 155.	36	155	0			27/12/1942 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Southwestern Ontario	25/09/1941 12:00:00 AM	Southwestern Ontario, September 25, 1941. An unnamed hurricane struck southwestern Ontario; winds were reported to reach 130 km/h in London.	0	0	0			25/09/1941 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Gogama ON	14/05/1941 12:00:00 AM	Gogama ON, May 14 - June 15, 1941. No dead, 133,827 ha destroyed.	0	0	0			15/06/1941 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Great Lakes: Lake Ontario	01/01/1940 12:00:00 AM	Ontario, 1940. Three Great Lakes ships wrecked in storm, killing 69.	69	0	0			01/01/1940 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Rainy River and Dance Township ON	10/10/1938 12:00:00 AM	Dance Township ON, October 10-15, 1938; 17 dead, 155 homeless, 37,230 ha of forest were destroyed.  The fire was caused by the settlers by brush fires.  The fire got out of control due to the lack of water in the area at the time.	17	0	155			15/10/1938 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Ontario	26/04/1937 12:00:00 AM	Southern Ontario, April 26-28, 1937. Especially on the Thames River in London; the river flooded leaving 4000 people homeless; roads and railways were flooded and businesses were closed.	0	0	4000			28/04/1937 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Ontario	13/01/1937 12:00:00 AM	Southern Ontario, January 13-14, 1937. Widespread flooding caused damages and flooded roads and railways; flooding forced several businesses to close.	0	0	0			14/01/1937 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Heat Event	Across Canada	05/07/1936 12:00:00 AM	Across Canada, July 5-17, 1936. A two-week heat wave starting on July 5, 1936; greater than 32°C in western and central Canada; from southern Saskatchewan to the Ottawa Valley temperatures were higher than 32°C for one and a half weeks; St. Albert, Manitoba reached 44.4°C and Atikokan, Ontario hit 42.2°C; 1,180 people died across Canada; a severe drought also occurred in 1936 (see 1931.002);  120.7 sq km of Saskatchewan timberland burned (see 1936.004).	1180	0	0			17/07/1936 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Ontario	10/03/1936 12:00:00 AM	Southern Ontario, March 10-12, 1936. Widespread flooding caused damages and flooded roads and railways; flooding forced several businesses to close; several dams were also damaged.	0	0	0			12/03/1936 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Manitoba to Atlantic Canada	01/12/1933 12:00:00 AM	Eastern Canada, December 1933 - February 1934. A Cold Wave engulfed North America from Manitoba to the Atlantic coast.  Ice trapped fishing vessels off Nova Scotia, hospitals were jammed with frostbite victims and for only the second time in recorded history, Lake Ontario froze completely; 15 weather-related deaths in Ontario; communication systems were disrupted.	15	0	0			01/02/1934 12:00:00 AM								0	0.0	
Disaster	Natural	Geological	Landslide	Crerar ON	27/06/1930 12:00:00 AM	Crerar ON, June 27, 1930.  Slump of railway embankment; freight train derailed.	8	0	0			27/06/1930 12:00:00 AM								0	0.0	
Disaster	Natural	Geological	Landslide	Capreol ON	26/06/1930 12:00:00 AM	Capreol ON, June 26, 1930.  Slump of railway embankment: passenger train derailed into the Vermillion River.	4	0	0			26/06/1930 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Ontario	05/04/1929 12:00:00 AM	Southern Ontario, April 5-9, 1929. Widespread flooding caused damages and flooded roads and railways; flooding forced several businesses to close in communities along the Grand and Saugeen Rivers and in Metro Toronto.	0	0	0			09/04/1929 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Ontario	18/01/1929 12:00:00 AM	Southern Ontario, January 18-20, 1929. Widespread flooding caused damages and flooded roads and railways; flooding forced several businesses to close.	0	0	0			20/01/1929 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/03/1927 12:00:00 AM	Across Canada, Mar-Sept 1927.  Typhoid. The Canadian Red Cross assisted the people of Canada by donating medical supplies and money to help the victims.  Unknown number of deaths.		0	0			01/09/1927 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Haileybury ON	30/09/1922 12:00:00 AM	Haileybury and northern region ON, September 30 - October 5 1922. 43 dead (unofficially as high as 150), 11,000 homeless, 5180 square kilometres burned.	43	0	11000			05/10/1922 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southwestern Ontario	17/03/1920 12:00:00 AM	Southwestern Ontario, March 17-21, 1920. Widespread flooding caused minor damages and flooded roads and railways.	0	0	0			21/03/1920 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Non-Residential	Trenton ON	12/10/1918 12:00:00 AM	Trenton ON, October 12, 1918. A munitions factory in the town of Trenton exploded as a result of an uncontrollable fire. The plant was responsible for the production of various chemicals and munitions for the war effort and employed 2500 people. The fire lasted 3 days.	0	0	0			12/10/1918 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/01/1918 12:00:00 AM	Across Canada, 1918-1925. More than 50,000 dead, two million affected; as part of a world-wide outbreak, Spanish Influenza hit Canadians hard, affecting more than one quarter of the population. The Canadian Red Cross assisted 230 communities in 1918.	50000	2000000	0			01/01/1925 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Cochrane and Matheson ON	29/07/1916 12:00:00 AM	Cochrane and Matheson ON, July 29, 1916. Both were destroyed;  233 deaths (unofficially as high as 400), 8000 made homeless; the fire resulted from a small blaze started by lightening and augmented by fires started by sparks from a passing locomotive.	233	0	8000			29/07/1916 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Residential	Ottawa ON	03/02/1916 12:00:00 AM	Ottawa ON, February 3, 1916. 7 dead; a fire destroyed the Centre Block of the Parliament buildings; only the library survived intact, due to its metal fire doors being closed.	7	0	0			03/02/1916 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Lakes Huron, Erie and Ontario	07/11/1913 12:00:00 AM	Lakes Huron, Erie, and Ontario, November 7-13, 1913. 270 sailors drowned: 34 ships went down during a fierce weekend storm with winds up to 140 km/h: entire crews of eight ships were lost.	270	0	0			13/11/1913 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Heat Event	Eastern Canada	08/07/1912 12:00:00 AM	Eastern Canada, July 8-10, 1912. Temperatures of >32°C from Ontario to the Atlantic Ocean; at least 3 heat-related deaths in adults were reported, while many more infant deaths were believed to occur in poor areas; one Ontario farmer committed suicide, while a mother killed her children (July 9); wheat, barley, and oats grew below average height and grade.	3	0	0			10/07/1912 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Cochrane ON	11/07/1911 12:00:00 AM	Cochrane and northern region ON, July 11, 1911. A Forest fire resulted in 73 deaths (unofficially in the hundreds), 200 made homeless, 804,650 sq km destroyed.	73	0	200			11/07/1911 12:00:00 AM								0	0.0	
Incident	Technology	Transportation accident	Rail	Spanish River ON	21/01/1910 12:00:00 AM	Spanish River ON, January 21, 1910. 63 dead, 20 injured: the back half of a CPR passenger train, en route to Minneapolis, left the track after it struck the end of a bridge.	63	20	0			21/01/1910 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Non-Residential	Toronto ON	19/04/1904 12:00:00 AM	Toronto ON, April 19, 1904. "The Great Toronto Fire"; on the evening of April 19, 1904 a fire started in a building in downtown Toronto; due to low water pressure, poor fire-fighting equipment and heavy winds, the fire spread quickly; 98 buildings burned; no fatalities.	0	0	0			19/04/1904 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Non-Residential	Ottawa ON and Hull QC	26/04/1900 12:00:00 AM	Ottawa ON and Hull QC, April 26, 1900.  A small chimney fire in Hull quickly spread to neighbouring buildings and then engulfed the Eddy lumberyard.  A strong wind carried the fire to the Ottawa side.  By the time the fire ended, 3000 buildings had been destroyed in the Ottawa-Hull region.	7	0	15000			26/04/1900 12:00:00 AM								0	0.0	
